Date,Open,High,Low,Close,Volume,Adj Close
7/25/2011,86.1,88.4,86.1,86.9,863900,83.74
7/22/2011,86.4,88.85,86.1,87.4,1763700,84.23
7/21/2011,87.45,87.95,85.6,86,1279000,82.88
7/20/2011,85.6,89.1,84.9,86.8,4478900,83.65
7/19/2011,85.35,85.9,84.5,84.85,720400,81.77
7/18/2011,85.35,86.5,84.5,85.35,1096400,82.25
7/15/2011,85.5,87,84.05,84.95,1423100,81.86
7/14/2011,85.6,86.5,84,85.3,2023000,82.2
7/13/2011,82.2,86.15,81.7,85.75,5937100,82.64
7/12/2011,80.8,82.7,80.1,81.3,1491700,78.35
7/11/2011,80.5,81.7,80,80.5,819400,77.58
7/8/2011,83.1,83.2,79.55,80,793900,77.09
7/7/2011,82.2,83.5,81.7,82.8,1244000,79.79
7/6/2011,81.6,82.9,81,81.9,865900,78.93
7/5/2011,82.9,83.1,80.4,81.25,781100,78.3
7/4/2011,83,84.15,82.25,82.75,1625500,79.74
7/1/2011,78.5,82.65,78,82.1,2958300,79.12
6/30/2011,78.2,79.1,77.1,78,747700,75.17
6/29/2011,79.7,80.3,77.3,77.85,1008400,75.02
6/28/2011,76.8,79.55,76.6,79.05,2065900,76.18
6/27/2011,75.7,76.65,75,76.1,777100,73.34
6/24/2011,74.05,77.15,74.05,76,2270300,73.24
6/23/2011,76.15,76.15,72.1,73.7,1599700,71.02
6/22/2011,78,79.15,75.5,75.95,1039400,73.19
6/21/2011,77.75,80.45,75.75,77.25,2711100,74.44
6/20/2011,82.45,82.65,72.65,77,2155100,74.2
6/17/2011,85,85.7,81.8,82.15,1432700,79.17
6/16/2011,82.85,85.7,82.2,84.8,2855600,81.72
6/15/2011,82.5,84.45,82.4,83.45,2737700,80.42
6/14/2011,83.2,83.85,82.1,82.4,1425600,79.41
6/13/2011,81.6,83.3,80.65,82.85,2213300,79.84
6/10/2011,83.35,84.3,80.85,81.95,2048100,78.97
6/9/2011,83,84.65,82,83.35,2162100,80.32
6/8/2011,83.2,89.15,80.2,82.55,7448100,79.55
6/7/2011,86.5,87.8,84.7,86.65,2138900,83.5
6/6/2011,83.4,87.85,83.2,87.15,5187800,83.98
6/3/2011,83,85.45,83,83.7,2175100,80.66
6/2/2011,83.9,84.9,82.7,83.3,1565500,80.27
6/1/2011,82,88.25,81.2,85.5,7986400,82.39
5/31/2011,79.8,82.15,79.25,81.5,2524400,78.54
5/30/2011,80.95,81.7,78.6,79.6,1414400,76.71
5/27/2011,78,81.2,77.55,80.7,1748100,77.77
5/26/2011,78.7,80.2,76.2,77.3,1617800,74.49
5/25/2011,81.7,83.2,77.6,78.15,4568400,75.31
5/24/2011,75.8,80.5,74.55,80,5932400,77.09
5/23/2011,72.95,76.45,72,75.75,5610800,73
5/20/2011,72.1,74.7,71.3,73.15,3975000,70.49
5/19/2011,71.6,72.15,70.75,70.95,809700,68.37
5/18/2011,72.6,72.8,70.8,71.2,698400,68.61
5/17/2011,74,74.9,71.35,72.25,963800,69.63
5/16/2011,73.5,75.3,73,73.85,1451200,71.17
5/13/2011,68.05,75.7,67.65,74,2864300,71.31
5/12/2011,73.2,73.35,70.6,70.85,912400,68.28
5/11/2011,70.8,73.75,70.7,73.4,1287800,70.73
5/10/2011,70.9,72.2,70.2,70.55,1104600,67.99
5/9/2011,71.75,72.3,70.35,70.95,1008700,68.37
5/6/2011,72.4,73.5,69.95,71.35,1086600,68.76
5/5/2011,74.2,74.9,71.7,72.15,1839200,69.53
5/4/2011,72.25,74.4,71.2,73.95,1818500,71.26
5/3/2011,74.45,75.95,70.1,72.15,1986300,69.53
5/2/2011,74,75.2,73.6,74.5,1123300,71.79
4/29/2011,76.45,78.15,72.85,73.6,2050400,70.93
4/28/2011,77.3,78.4,75.75,76.35,1230900,73.58
4/27/2011,78.6,79.7,76.6,77.05,2304900,74.25
4/26/2011,76.5,78.75,74.6,78.2,3177600,75.36
4/25/2011,77.7,79.1,75.5,76.25,2337800,73.48
4/21/2011,74.4,78.65,73.4,78.2,6746800,75.36
4/20/2011,73.6,74.95,73.05,73.7,1164200,71.02
4/19/2011,73.95,74.7,72.2,73.35,1275900,70.69
4/18/2011,75,76.85,73.7,74.25,4437200,71.55
4/15/2011,68.8,75.5,68.55,74.8,8806900,72.08
4/13/2011,67.3,70.15,67.3,68.65,1269600,66.16
4/11/2011,67,69.45,66.6,68.6,1513400,66.11
4/8/2011,71.2,71.8,66.2,67.5,1994500,65.05
4/7/2011,72.5,73.4,70.55,71.2,1797200,68.61
4/6/2011,70,72.85,68.3,72.15,3879000,69.53
4/5/2011,67.2,71.4,66.6,70.25,3654400,67.7
4/4/2011,68.1,68.4,66.65,67.05,1349900,64.61
4/1/2011,70.25,70.25,66.8,67.75,1652800,65.29
3/31/2011,66,69.9,65.1,69.2,5819500,66.69
3/30/2011,57.4,67.1,57.25,65.7,7617800,63.31
3/29/2011,56.75,57.65,56.25,57.25,903900,55.17
3/28/2011,57.2,57.7,55.8,56.25,1160400,54.21
3/25/2011,55.8,57.9,55.6,56.95,1593300,54.88
3/24/2011,54.6,55.5,54.1,55.2,780000,53.2
3/23/2011,54.8,55.15,53.75,54.25,598600,52.28
3/22/2011,52.65,55.2,52.25,54.75,1155600,52.76
3/21/2011,52.65,53.4,51.65,52.05,580400,50.16
3/18/2011,54.2,55.2,51.25,52.1,789200,50.21
3/17/2011,54.5,55.25,53.55,53.75,504400,51.8
3/16/2011,54.7,56.5,54.55,54.85,999400,52.86
3/15/2011,55.5,55.5,53.3,54.15,1098600,52.18
3/14/2011,56.1,57.7,55.5,56.9,902400,54.83
3/11/2011,54.3,56.8,54.3,55.35,577100,53.34
3/10/2011,56.3,57.85,55.85,56.85,922600,54.79
3/9/2011,54.8,59.5,54.7,56.55,2644400,54.5
3/8/2011,54.3,55.35,53.9,54.4,385200,52.42
3/7/2011,54.35,55,53.4,54.25,498600,52.28
3/4/2011,57.7,57.85,55.15,55.6,705000,53.58
3/3/2011,57.7,58.3,55.55,57.4,770100,55.32
3/1/2011,55.2,58.15,54.95,57.95,919300,55.85
2/28/2011,54.85,56.4,52.55,55.05,1099100,53.05
2/25/2011,55.1,55.85,52,54.15,568000,52.18
2/24/2011,56.2,57.15,54.1,54.75,566600,52.76
2/23/2011,57.75,58.75,56.4,56.7,719500,54.64
2/22/2011,57.85,58.6,56.5,57.4,780500,55.32
2/21/2011,57.7,58,55,57.65,704100,55.56
2/18/2011,60.85,61.4,57.3,57.95,1134000,55.85
2/17/2011,58.95,61.4,58.15,60.45,1973500,58.25
2/16/2011,57.9,59.65,57.35,58.85,1182200,56.71
2/15/2011,60,60,56.8,57.95,1125300,55.85
2/14/2011,57.2,60.2,57.2,59.6,1163300,57.44
2/11/2011,53,58,52.7,57.15,1960600,55.07
2/10/2011,53,53.9,51.1,52.7,1092600,50.79
2/9/2011,54.8,56.1,51.35,52.7,2311200,50.79
2/8/2011,60.5,61.35,54.9,55.35,2006700,53.34
2/7/2011,61.85,62.35,60.5,60.95,715500,58.74
2/4/2011,63.55,64.7,60.5,61.4,1394300,59.17
2/3/2011,61,63.3,60.8,63,979700,60.71
2/2/2011,62.4,62.85,60.7,61.25,973300,59.03
2/1/2011,64.75,64.8,61.05,61.55,1451400,59.31
1/31/2011,63.95,64.65,62.55,64.25,1394700,61.92
1/28/2011,65,66.2,62.5,64.9,3410400,62.54
1/27/2011,64,67.4,64,65.05,4222000,62.69
1/25/2011,67.2,67.9,63.5,63.9,2011200,61.58
1/24/2011,63,67.7,62.75,66.85,3311200,64.42
1/21/2011,59.1,63.65,59,62.75,3165100,60.47
1/20/2011,53.2,59.95,53.2,59.55,1261800,57.39
1/19/2011,60,61.65,59.3,59.5,1371700,57.34
1/18/2011,60.2,61.75,59.25,59.95,1396000,57.77
1/17/2011,62.8,63.2,59.1,59.6,1558600,57.44
1/14/2011,63.5,65,61.85,62.3,2179100,60.04
1/13/2011,66,67.5,63.05,63.6,2320800,61.29
1/12/2011,65.55,66.2,62.6,65.9,2236000,63.51
1/11/2011,63.5,66.15,62.4,64.4,2463600,62.06
1/10/2011,66.9,67.25,62.65,63.2,2114500,60.9
1/7/2011,70.25,70.25,65.65,66.5,2169600,64.08
1/6/2011,70.15,71.3,69.3,70.3,3173500,67.75
1/5/2011,72.75,72.9,69.1,69.65,2381500,67.12
1/4/2011,73.05,74.2,71.4,72.4,3295600,69.77
1/3/2011,72.4,74.85,71.7,72.65,4750300,70.01
12/31/2010,66.9,73.85,66.5,71.25,9844600,68.66
12/30/2010,65.8,68.1,65.05,66.95,3376400,64.52
12/29/2010,64.8,66.3,64.25,65.65,2045900,63.27
12/28/2010,63.95,65.2,63.5,64.8,1410400,62.45
12/27/2010,64.95,65.8,63.25,63.65,1519800,61.34
12/24/2010,65.85,66.15,64.3,64.7,2090900,62.35
12/23/2010,63,67.75,62.5,65.9,6414100,63.51
12/22/2010,64.35,64.75,62.2,63.3,1859100,61
12/21/2010,63.5,65.15,63.2,64.1,2173300,61.77
12/20/2010,64,64.8,62.25,63.15,4089500,60.86
12/16/2010,57,65.2,56.55,64,8831100,61.68
12/15/2010,54.5,57.2,54.1,56.5,3185300,54.45
12/14/2010,50,54.5,49,54.15,2913600,52.18
12/13/2010,49.8,50.8,48.8,49.7,1381300,47.89
12/10/2010,46.5,49.85,46.3,48.8,1233600,47.03
12/9/2010,52.4,52.5,47,47.35,1528900,45.63
12/8/2010,53.95,54.45,51.5,52.05,930300,50.16
12/7/2010,55.3,55.5,53.15,54.7,1033100,52.71
12/6/2010,55.1,56.45,54.35,55.15,845600,53.15
12/3/2010,57.4,57.45,54.1,55,1094600,53
12/2/2010,56.65,57.6,55.8,57.05,1518300,54.98
12/1/2010,54.35,56.65,54,56.25,1564400,54.21
11/30/2010,52,54.3,51.35,53.95,1329800,51.99
11/29/2010,50.55,53.6,49.1,52.6,1595600,50.69
11/26/2010,52.1,53.4,48.2,50.1,1821000,48.28
11/25/2010,54.95,55,52.55,52.8,932000,50.88
11/24/2010,55.85,57,54,54.3,1249200,52.33
11/23/2010,57.4,57.4,53.15,55.55,1470800,53.53
11/22/2010,55.25,58.3,55.25,57.75,2217100,55.65
11/19/2010,57.6,57.9,53.4,54.55,1388000,52.57
11/18/2010,57.1,58.05,54.9,57.55,2266500,55.46
11/16/2010,60.9,60.9,56,56.5,2857100,54.45
11/15/2010,62.1,62.2,58.5,60.1,4148300,57.92
11/12/2010,66.8,66.9,61.6,61.9,3770100,59.65
11/11/2010,67,68.7,65,66.1,5284700,63.7
11/10/2010,64.35,66.9,63.95,66.2,4306100,63.8
11/9/2010,63.45,64.7,62.8,64.15,3478100,61.82
11/8/2010,61.1,63.5,59.25,62.95,3775000,60.66
11/4/2010,60.5,60.9,59.5,60.4,1498400,58.21
11/3/2010,60,61,59.2,59.85,2986600,57.68
11/2/2010,57.55,59.8,57.55,58.9,1689800,56.76
11/1/2010,58.5,59.2,57.35,58.45,2277100,56.33
10/29/2010,60,60.9,56.6,57.8,3579100,55.7
10/28/2010,59.35,62.6,58.2,59.15,13055900,57
10/27/2010,56.2,59.4,55.5,59.15,8467400,57
10/26/2010,57,57.45,55.2,55.65,2830400,53.63
10/25/2010,54.7,58.1,54.1,57.1,8757200,55.03
10/22/2010,54.15,55.45,53.6,54.3,2971200,52.33
10/21/2010,55,55.3,53.55,53.8,4201200,51.85
10/20/2010,56.4,56.4,54.05,54.4,5111400,52.42
10/19/2010,52.4,56.7,51.7,56.05,16803400,54.01
10/18/2010,51,52.6,50.5,51.95,4746900,50.06
10/15/2010,50,53.4,49.8,51.05,10531200,49.2
10/14/2010,51.85,52.2,49.2,49.65,7070000,47.85
10/13/2010,44.95,53.5,44.6,51.45,24583400,49.58
10/12/2010,46,46,44.35,44.55,761600,42.93
10/11/2010,45,46,45,45.5,663700,43.85
10/8/2010,45.8,46.65,44.75,45.1,1363900,43.46
10/7/2010,47.15,47.4,45.25,45.6,1802000,43.94
10/6/2010,46.8,47.9,46.3,46.9,3095400,45.2
10/5/2010,45.1,46.9,44.9,46.55,2248400,44.86
10/4/2010,45.5,46.2,44.7,45.2,1078900,43.56
10/1/2010,45.6,46.35,45,45.4,1749200,43.75
9/30/2010,44.7,45.7,43.9,45.45,1923200,43.8
9/29/2010,44.15,45.7,43.4,44.65,2576200,43.03
9/28/2010,42.75,44.6,42.55,44.05,1151800,42.45
9/27/2010,43.4,44.7,41.9,42.45,1722400,40.91
9/24/2010,43.5,43.5,42.7,43,543100,41.44
9/23/2010,42.9,43.7,41.9,43.25,1519300,41.68
9/22/2010,43.3,43.8,41.75,42.65,1185900,41.1
9/21/2010,44.8,44.8,43.2,43.5,819900,41.92
9/20/2010,45.3,45.6,44.15,44.35,1419100,42.74
9/17/2010,45.4,45.85,44.9,45.25,1223400,43.61
9/16/2010,46.5,46.5,44.9,45.3,1746700,43.65
9/15/2010,45.55,47.25,45.3,46.35,3524800,44.67
9/14/2010,45.8,46.1,45.1,45.4,2061600,43.75
9/13/2010,44.8,45.75,44.1,45.25,1437200,43.61
9/9/2010,44.55,45.35,43.95,44.15,1091500,42.55
9/8/2010,45,45.35,44.15,44.5,1144600,42.88
9/7/2010,45,46.3,45,45.15,3703800,43.51
9/6/2010,43.2,45.35,42.7,44.65,3660500,43.03
9/3/2010,41.7,43.4,41.35,43,2683400,41.44
9/2/2010,41.8,42.3,41.3,41.55,678800,40.04
9/1/2010,41.5,42,41,41.65,1054300,40.14
8/31/2010,40.1,42.1,40.1,41.25,1774800,39.75
8/30/2010,42,42.65,40.1,40.8,1277700,39.32
8/27/2010,43.75,44.15,41.1,41.45,2266700,39.94
8/26/2010,41.25,44.6,41.1,43.65,4857800,42.06
8/25/2010,42.65,42.85,40.85,41.15,1904300,39.66
8/24/2010,43.35,43.4,42.05,42.75,1392600,41.2
8/23/2010,43.4,44.3,42.6,43.1,2148200,41.53
8/20/2010,41.95,43.95,41.65,43,2998100,41.44
8/19/2010,43.7,43.95,41.95,42.4,1708300,40.86
8/18/2010,43.3,44.6,43.25,43.65,4481100,42.06
8/17/2010,40.9,43.65,40.75,43.15,8516200,41.58
8/16/2010,40.3,41.4,39.85,40.3,2777000,38.84
8/13/2010,39.1,41.6,38.9,40.1,5490500,38.64
8/12/2010,39.6,39.65,38.7,38.9,2000300,37.49
8/11/2010,39,41.7,38.5,39.85,6343000,38.4
8/10/2010,39.45,40.9,39,39.35,5165700,37.92
8/9/2010,37.2,39.4,37,38.75,3782500,37.34
8/6/2010,37.25,37.7,36.8,37,1534900,35.66
8/5/2010,37.4,38.05,36.6,37.1,5265100,35.75
8/4/2010,35,37.3,34.35,37,2666400,35.66
8/3/2010,35.05,35.4,34.55,34.8,484900,33.54
8/2/2010,35,35.2,34.25,34.65,469000,33.39
7/30/2010,34.55,35.6,34.5,34.65,1545900,33.39
7/29/2010,34.35,34.75,33.7,33.9,479200,32.67
7/28/2010,34.25,34.5,34.05,34.15,326500,32.91
7/27/2010,34.25,34.4,34,34.15,307600,32.91
7/26/2010,34.75,34.95,34,34.1,648300,32.86
7/23/2010,35.2,35.4,34.6,34.75,529000,33.49
7/22/2010,34.8,35.3,34.5,35,503600,33.73
7/21/2010,34.9,35.7,34.55,35,736100,33.73
7/20/2010,35.3,35.35,34.55,34.7,481000,33.44
7/19/2010,35.5,35.75,34.8,35.05,671300,33.78
7/16/2010,35.6,36.25,35.35,35.8,1663900,34.5
7/15/2010,34.4,35.75,33.8,35.5,1403800,34.21
7/14/2010,34.5,34.6,34.05,34.15,480200,32.91
7/13/2010,34.2,35.15,33.3,34.1,1105600,32.86
7/12/2010,34.2,34.45,33.8,33.95,480100,32.72
7/9/2010,34,34.6,33.8,33.95,411500,32.72
7/8/2010,34.55,35,33.9,34.1,857300,32.86
7/7/2010,34.9,34.95,33.9,34.1,491700,32.86
7/6/2010,34.6,35.25,34.6,34.85,459200,33.58
7/5/2010,35.75,35.75,34.55,34.75,402500,33.49
7/2/2010,36.1,36.2,35.2,35.5,634000,34.21
7/1/2010,36,36.5,35.45,35.95,1486800,34.64
6/30/2010,35.35,35.7,35,35.35,621900,34.07
6/29/2010,36,36.8,35.1,35.45,2929800,34.16
6/28/2010,34.1,36.4,33.9,35.5,3320700,34.21
6/25/2010,33.7,34.35,33.25,33.55,485900,32.33
6/24/2010,34.1,34.6,33.55,33.7,717400,32.48
6/23/2010,34,34.55,33.7,34.25,1180000,33.01
6/22/2010,32.3,34.25,32,33.9,2988900,32.67
6/21/2010,31.8,33.5,31.65,32.3,1641900,31.13
6/18/2010,31.75,32.45,31.35,31.55,488300,30.4
6/17/2010,31.6,32.4,31.6,31.95,565600,30.79
6/16/2010,31.6,32,31.45,31.6,319200,30.45
6/15/2010,31.5,32.25,31.35,31.5,380800,30.36
6/14/2010,31,32.1,30.55,31.7,815200,30.55
6/11/2010,30.8,31.25,30.55,30.65,213000,29.54
6/10/2010,30.45,30.8,30.25,30.45,329800,29.34
6/9/2010,30.5,31.2,30,30.1,356000,29.01
6/8/2010,30.75,31.2,30.15,30.35,282200,29.25
6/7/2010,30.9,30.95,30.45,30.6,329200,29.49
6/4/2010,31.35,31.85,31.2,31.45,241900,30.31
6/3/2010,31.4,31.8,31.25,31.3,262900,30.16
6/2/2010,30.95,31.35,30.3,31.2,398400,30.07
6/1/2010,31.9,32.4,30.6,30.8,498000,29.68
5/31/2010,31.9,32.95,31.55,31.85,718400,30.69
5/28/2010,31.4,31.7,31.05,31.35,315800,30.21
5/27/2010,30.7,31.7,30.55,31,414900,29.87
5/26/2010,31.25,36.65,30.4,30.7,388900,29.58
5/25/2010,31.75,31.85,30.2,30.55,423100,29.44
5/24/2010,32,32.95,31.75,31.9,198900,30.74
5/21/2010,31.95,31.95,31.1,31.6,317100,30.45
5/20/2010,33.2,33.5,32.05,32.15,308500,30.98
5/19/2010,32.6,34,32.25,32.75,795900,31.56
5/18/2010,32.8,33.5,32.3,32.6,305800,31.42
5/17/2010,32.25,32.95,32.2,32.8,279500,31.61
5/14/2010,33.1,33.8,32.9,33.05,379400,31.85
5/13/2010,33.5,33.7,33,33.1,437600,31.9
5/12/2010,33.75,33.85,33,33.15,407600,31.95
5/11/2010,34.4,34.4,33.45,33.6,384100,32.38
5/10/2010,33.65,34.1,33.2,33.95,361500,32.72
5/7/2010,34,34,32.9,33,626400,31.8
5/6/2010,34.8,35,33.75,34.15,769500,32.91
5/5/2010,34.5,35,33.5,34.75,699000,33.49
5/4/2010,35.95,36.4,34.55,34.75,789100,33.49
5/3/2010,36.6,37.2,35.15,35.4,1338100,34.11
4/30/2010,36.5,37.25,36.25,36.3,621400,34.98
4/29/2010,35.5,36.45,35.5,36.25,672100,34.93
4/28/2010,36,37.7,35.1,35.45,1978700,34.16
4/27/2010,36.5,37.55,36.3,37.15,2066600,35.8
4/26/2010,35.9,37,35.45,36.65,1184400,35.32
4/23/2010,36.1,36.6,35.1,35.25,761600,33.97
4/22/2010,36.35,37.15,35.6,35.95,2515900,34.64
4/21/2010,33.8,36.3,33.8,35.95,2852900,34.64
4/20/2010,33.1,34.15,33.1,33.65,510300,32.43
4/19/2010,33.75,33.75,32.95,33.2,532300,31.99
4/16/2010,34.1,34.75,33.65,33.75,382000,32.52
4/15/2010,35.05,35.1,34.1,34.25,403900,33.01
4/13/2010,34,35.1,33.55,34.55,722600,33.3
4/12/2010,34.75,35.6,33.9,34.15,653700,32.91
4/9/2010,34.9,35.75,34.8,34.9,613300,33.63
4/8/2010,35.3,36,34.6,34.8,914800,33.54
4/7/2010,35,36.15,34.4,35.4,1759900,34.11
4/6/2010,34.75,35.45,34.4,34.75,910400,33.49
4/5/2010,34.35,35,34.2,34.5,934200,33.25
4/1/2010,33.9,34.4,33.9,34.1,722600,32.86
3/31/2010,33.7,34.15,33.5,33.75,770900,32.52
3/30/2010,32.6,33.95,32.4,33.7,1695400,32.48
3/29/2010,33.1,33.15,32.4,32.55,706100,31.37
3/26/2010,33,33.5,32.8,32.95,696600,31.75
3/25/2010,33.25,33.6,32.7,32.95,1071100,31.75
3/23/2010,34.8,35.25,32.6,33.15,2401800,31.95
3/22/2010,35,35.8,34.3,34.55,1470700,33.3
3/19/2010,34.9,36.4,34.8,35.65,3300700,34.36
3/18/2010,33.8,36.45,33.3,34.65,4216100,33.39
3/17/2010,33.9,34.4,33.6,33.7,515800,32.48
3/16/2010,33.3,34,33.2,33.75,487500,32.52
3/15/2010,33.9,33.95,33.1,33.2,500000,31.99
3/12/2010,35.2,35.2,33.65,33.8,435500,32.57
3/11/2010,34.8,35.05,34.15,34.25,479600,33.01
3/10/2010,35.1,35.35,34.35,34.5,549600,33.25
3/9/2010,35,35.65,34.8,34.9,533400,33.63
3/8/2010,36,36.4,34.85,35,770700,33.73
3/5/2010,35.9,36.7,35.5,35.7,682400,34.4
3/4/2010,35.65,36.2,35,35.45,884200,34.16
3/3/2010,34.55,35.85,34.55,35.6,719600,34.31
3/2/2010,34.4,34.8,34.4,34.7,421700,33.44
2/26/2010,35.1,36.4,34.05,34.35,1541900,33.1
2/25/2010,34.35,35.25,34.2,34.95,602600,33.68
2/24/2010,34.05,34.55,34.05,34.2,492800,32.96
2/23/2010,34.25,35.15,33.7,34.25,468600,33.01
2/22/2010,35.6,36.5,34.6,34.8,465600,33.54
2/19/2010,36,36.3,35.25,35.45,651200,34.16
2/18/2010,36.6,37.2,36.05,36.35,991700,35.03
2/17/2010,37.25,37.25,36.15,36.4,865900,35.08
2/16/2010,35.9,37.2,35.4,36.85,940400,35.51
2/15/2010,36.4,36.7,35.65,35.8,696000,34.5
2/11/2010,35.65,36.75,35.5,36.3,868900,34.98
2/10/2010,35.7,36.5,35.2,35.35,743200,34.07
2/9/2010,35.9,35.95,35.3,35.55,357100,34.26
2/8/2010,35.8,36.15,34.95,35.65,857100,34.36
2/5/2010,35,35.25,34.3,34.85,867300,33.58
8/17/2009,27.45,27.6,26.05,26.25,953000,25.3
5/29/2009,32.5,35.45,31.55,33.75,15353600,32.52
5/28/2009,32.5,32.8,30.3,32.3,9885700,31.13
5/27/2009,27.45,32.6,27,32.25,11030000,31.08
5/26/2009,28.5,28.75,25.55,26.7,4542200,25.73
5/25/2009,27,28.35,25.8,28,5852200,26.98
5/22/2009,24.5,26.95,24.1,26.8,6594500,25.83
5/21/2009,23.5,25.75,23,25,8249100,24.09
5/20/2009,19.5,23.75,19,23.45,10812900,22.6
5/19/2009,21.1,22,19,19.6,4928500,18.89
5/18/2009,20.25,21.45,19.65,20.95,27000,20.19
5/15/2009,18.45,18.9,18.2,18.4,1219600,17.73
5/14/2009,18.2,18.7,17.7,18.25,1012800,17.59
5/13/2009,18.8,19.15,18.2,18.3,1474100,17.64
5/12/2009,18.5,18.9,18.25,18.55,942800,17.88
5/11/2009,18.65,19.15,18.3,18.4,2011400,17.73
5/8/2009,18.75,19.4,18.25,18.4,1820500,17.73
5/7/2009,18.6,18.9,18.25,18.7,1171100,18.02
5/6/2009,18.3,19.15,18.2,18.3,2543800,17.64
5/5/2009,19.15,19.2,18.2,18.3,3284400,17.64
5/4/2009,19.15,19.85,18.95,19.05,2784100,18.36
5/1/2009,18.7,18.7,18.7,18.7,0,18.02
4/29/2009,17.85,19,17.25,18.7,5962700,18.02
4/28/2009,20.4,22,17.1,17.35,3330900,16.72
4/27/2009,18.5,18.9,18,18.5,2612900,17.83
4/24/2009,18.2,19.1,17.6,18.55,3441800,17.88
4/23/2009,17,19.4,16.2,18.3,10310500,17.64
4/22/2009,19.85,20,17.5,17.8,3521500,17.15
4/21/2009,20,21,19.25,20.1,4836400,19.37
4/20/2009,22.7,25,20.25,20.5,7142400,19.76
4/17/2009,21,22.4,20.2,21.3,13386300,20.53
4/16/2009,17.65,20.9,16.45,20.1,17062800,19.37
4/15/2009,16.8,17.8,16.55,17.45,3404500,16.82
4/13/2009,16.2,17.3,15.65,16.9,3893700,16.29
4/9/2009,16.1,16.45,15.3,15.5,2082600,14.94
4/8/2009,14.9,16.2,14.55,16,3628800,15.42
4/6/2009,14.5,15.5,14.1,15.15,2190200,14.6
4/2/2009,14.4,14.7,14.05,14.15,2329000,13.64
4/1/2009,13.55,14.2,13.4,14.1,1666100,13.59
3/31/2009,13.3,13.7,13.15,13.4,887100,12.91
3/30/2009,13.5,14.2,13,13.15,2218300,12.67
3/27/2009,13.35,14,13.1,13.8,1928000,13.3
3/26/2009,13,13.35,12.7,13.15,2959700,12.67
3/25/2009,12.4,12.7,12.35,12.7,829200,12.24
3/24/2009,12.9,13,12.3,12.35,1237700,11.9
3/23/2009,12.3,12.8,12.3,12.75,1264300,12.29
3/20/2009,12.3,12.4,12.05,12.05,699400,11.61
3/19/2009,12.75,12.95,12.2,12.4,1932600,11.95
3/18/2009,12.3,13.9,12,12.05,1490300,11.61
3/17/2009,12,12.45,11.85,11.85,1005000,11.42
3/16/2009,12,12.15,11.55,12.05,818800,11.61
3/13/2009,11.6,11.9,11.35,11.85,816500,11.42
3/12/2009,11.5,11.75,11,11.15,783200,10.75
3/9/2009,11.4,11.45,11,11.15,725500,10.75
3/6/2009,11.25,11.85,10.35,11.3,2229200,10.89
3/5/2009,13,13,11,11.75,2317800,11.32
3/4/2009,13.25,13.25,12.65,12.7,1534600,12.24
3/3/2009,13.8,13.8,12.65,12.75,1299100,12.29
3/2/2009,13.75,13.8,13,13.15,1452300,12.67
2/27/2009,14.1,14.4,13.75,13.8,1373200,13.3
2/26/2009,14.6,14.9,13.65,13.95,2287500,13.44
2/25/2009,14,14.85,13.9,14.55,1632600,14.02
2/24/2009,13.75,13.95,13.25,13.9,837600,13.4
2/20/2009,14.05,14.25,14,14,604700,13.49
2/19/2009,14.55,14.65,14.2,14.35,524900,13.83
2/18/2009,14.6,14.85,14.2,14.4,777200,13.88
2/17/2009,15.45,15.45,14.5,14.65,974500,14.12
2/16/2009,16.45,16.85,15.05,15.2,2388100,14.65
2/13/2009,16.3,16.75,15.8,16.2,2513100,15.61
2/12/2009,15.55,16.65,15.4,15.9,2126900,15.32
2/11/2009,15.35,15.65,15.1,15.55,489200,14.99
2/10/2009,15.7,16.1,15.3,15.45,872500,14.89
2/9/2009,15.7,16.2,15.4,15.75,1066700,15.18
2/6/2009,15.3,15.85,15.2,15.35,1163000,14.79
2/5/2009,15.55,15.95,14.9,14.9,990400,14.36
2/4/2009,15.3,16.5,14.8,14.9,1896300,14.36
2/3/2009,14.5,15.6,14.25,15,2045900,14.46
2/2/2009,14,15.2,13.95,14.4,1246900,13.88
1/30/2009,13.45,14.3,13.45,14.15,810200,13.64
1/29/2009,14.4,14.6,13.45,13.8,2106600,13.3
1/28/2009,14,14.45,13.8,14.3,559800,13.78
1/27/2009,14.05,14.1,13.7,14.1,363500,13.59
1/23/2009,14,14.15,13.45,13.6,581600,13.11
1/22/2009,14.25,14.5,13.85,14,725700,13.49
1/21/2009,14.15,14.6,14,14.2,442300,13.68
1/20/2009,14.5,14.6,14.25,14.4,284800,13.88
12/24/2008,15.25,17.35,15.05,17.2,1034300,16.58
12/23/2008,16.2,16.5,15.7,15.8,664200,15.23
12/22/2008,16.75,17.4,16.25,16.45,1154900,15.85
12/19/2008,16.3,17.05,16.15,16.8,1362100,16.19
12/18/2008,16,16.7,15.2,16.35,1876200,15.76
12/17/2008,18,18.3,15.6,15.85,1359700,15.27
12/16/2008,17.2,18.15,17.1,17.85,1603000,17.2
12/15/2008,17.1,17.75,16.85,17.1,2194200,16.48
12/12/2008,15.4,17.6,15.1,17,4185200,16.38
12/11/2008,15.75,16.45,15.25,16.15,2261500,15.56
12/10/2008,15.4,15.6,15.05,15.6,693900,15.03
12/8/2008,15.5,16.3,14.9,15.1,1369800,14.55
12/5/2008,15,15.4,14.55,15,1071600,14.46
12/4/2008,13.8,15,13.7,14.65,1009800,14.12
